Datetime,Close,High,Low,Open,Volume,Bid,Ask
2024-04-04 14:30:00+00:00,171.27000427246094,171.27999877929688,170.7100067138672,171.01499938964844,4545243,171.1843692703247,171.35563927459717
2024-04-04 15:30:00+00:00,171.72030639648438,171.9199981689453,171.27499389648438,171.27999877929688,4325890,171.63444624328613,171.80616654968262
2024-04-04 16:30:00+00:00,171.5399932861328,171.86990356445312,171.3350067138672,171.72999572753906,3395662,171.45422328948976,171.62576328277586
2024-04-04 17:30:00+00:00,169.75,171.61000061035156,169.6999969482422,171.5467987060547,6544667,169.66512500000002,169.83487499999998
2024-04-04 18:30:00+00:00,169.04100036621094,170.10000610351562,169.02000427246094,169.74000549316406,8346418,168.95647986602785,169.12552086639403
2024-04-04 19:30:00+00:00,168.88999938964844,169.74000549316406,168.8300018310547,169.0399932861328,8099922,168.8055543899536,168.97444438934326
2024-04-05 13:30:00+00:00,169.22000122070312,169.91000366210938,168.9499969482422,169.5,9721473,169.13539122009277,169.30461122131348
2024-04-05 14:30:00+00:00,169.46499633789062,169.82000732421875,169.08999633789062,169.22999572753906,4890929,169.3802638397217,169.54972883605956
2024-04-05 15:30:00+00:00,170.1699981689453,170.3800048828125,169.38900756835938,169.46499633789062,4669016,170.08491316986084,170.25508316802978
2024-04-05 16:30:00+00:00,170.07400512695312,170.375,169.77999877929688,170.1699981689453,3488779,169.98896812438966,170.1590421295166
2024-04-05 17:30:00+00:00,169.50030517578125,170.1699981689453,169.35000610351562,170.08999633789062,3347777,169.41555502319338,169.58505532836912
2024-04-05 18:30:00+00:00,169.88999938964844,169.9199981689453,169.36000061035156,169.50999450683594,4067851,169.80505438995363,169.97494438934325
2024-04-05 19:30:00+00:00,169.57000732421875,169.97999572753906,169.5,169.88999938964844,4423994,169.48522232055666,169.65479232788084
2024-04-08 13:30:00+00:00,168.82000732421875,169.19000244140625,168.24000549316406,169.05999755859375,8279940,168.73559732055665,168.90441732788085
2024-04-08 14:30:00+00:00,168.81500244140625,169.1300048828125,168.64999389648438,168.8249969482422,4718366,168.73059494018557,168.89940994262693
2024-04-08 15:30:00+00:00,168.4123992919922,168.81500244140625,168.26499938964844,168.81500244140625,4134102,168.3281930923462,168.49660549163818
2024-04-08 16:30:00+00:00,168.64500427246094,168.8350067138672,168.40499877929688,168.4149932861328,2982857,168.56068177032472,168.72932677459715
2024-04-08 17:30:00+00:00,168.79010009765625,168.89999389648438,168.47000122070312,168.64500427246094,2336490,168.70570504760744,168.87449514770506
2024-04-08 18:30:00+00:00,168.78500366210938,168.79989624023438,168.5449981689453,168.7949981689453,2798561,168.70061116027833,168.86939616394042
2024-04-08 19:30:00+00:00,168.4600067138672,168.9600067138672,168.3249969482422,168.78500366210938,4991117,168.37577671051025,168.54423671722412
2024-04-09 13:30:00+00:00,169.47000122070312,170.0749969482422,168.5,168.69200134277344,9892473,169.38526622009277,169.55473622131348
2024-04-09 14:30:00+00:00,168.69500732421875,169.49000549316406,168.47999572753906,169.47500610351562,5975622,168.61065982055666,168.77935482788084
2024-04-09 15:30:00+00:00,169.07000732421875,169.16000366210938,168.69000244140625,168.6999969482422,3680884,168.98547232055665,169.15454232788085
2024-04-09 16:30:00+00:00,169.25999450683594,169.55999755859375,168.89999389648438,169.07000732421875,3462971,169.17536450958252,169.34462450408935
2024-04-09 17:30:00+00:00,168.5850067138672,169.5,168.5,169.27000427246094,4167688,168.50071421051027,168.6692992172241
2024-04-09 18:30:00+00:00,169.25250244140625,169.25999450683594,168.35000610351562,168.5800018310547,4206061,169.16787619018555,169.33712869262695
2024-04-09 19:30:00+00:00,169.69000244140625,169.72999572753906,168.94000244140625,169.25999450683594,5472554,169.60515744018556,169.77484744262694
2024-04-10 13:30:00+00:00,168.02999877929688,169.08999633789062,167.11000061035156,168.83999633789062,14120359,167.94598377990724,168.1140137786865
2024-04-10 14:30:00+00:00,167.9149932861328,168.6999969482422,167.61000061035156,168.04400634765625,5526659,167.83103578948976,167.99895078277586
2024-04-10 15:30:00+00:00,168.01499938964844,168.11000061035156,167.5399932861328,167.94000244140625,4681455,167.93099188995362,168.09900688934326
2024-04-10 16:30:00+00:00,168.13499450683594,168.60000610351562,167.67999267578125,168.03700256347656,4311563,168.05092700958252,168.21906200408935
2024-04-10 17:30:00+00:00,167.75999450683594,168.5800018310547,167.6300048828125,168.12100219726562,4513653,167.67611450958253,167.84387450408934
2024-04-10 18:30:00+00:00,168.25999450683594,169.6699981689453,167.69000244140625,167.76499938964844,4221664,168.17586450958254,168.34412450408934
2024-04-10 19:30:00+00:00,167.75,168.68499755859375,167.6999969482422,168.25999450683594,5084905,167.66612500000002,167.83387499999998
2024-04-11 13:30:00+00:00,168.72000122070312,169.1699981689453,168.16009521484375,168.25,9488061,168.6356412200928,168.80436122131346
2024-04-11 14:30:00+00:00,169.0,169.4199981689453,168.57000732421875,168.72999572753906,7020839,168.9155,169.0845
2024-04-11 15:30:00+00:00,169.91000366210938,170.2899932861328,169.0,169.0010986328125,5616006,169.82504866027833,169.99495866394042
2024-04-11 16:30:00+00:00,172.10499572753906,172.19000244140625,169.83999633789062,169.9199981689453,9777671,172.0189432296753,172.19104822540282
2024-04-11 17:30:00+00:00,174.17999267578125,174.47999572753906,171.96009826660156,172.11000061035156,15507718,174.09290267944337,174.26708267211913
2024-04-11 18:30:00+00:00,174.73989868164062,174.86000061035156,173.5500030517578,174.17999267578125,15407602,174.65252873229983,174.82726863098142
2024-04-11 19:30:00+00:00,175.0399932861328,175.4600067138672,174.6199951171875,174.74000549316406,15008834,174.95247328948975,175.12751328277588
2024-04-12 13:30:00+00:00,176.75,178.36000061035156,174.2100067138672,174.28500366210938,35055623,176.66162500000002,176.83837499999998
2024-04-12 14:30:00+00:00,176.25430297851562,176.80999755859375,175.32000732421875,176.74249267578125,12592011,176.16617582702636,176.34243013000489
2024-04-12 15:30:00+00:00,175.58999633789062,176.99000549316406,175.56500244140625,176.25999450683594,8240618,175.5022013397217,175.67779133605956
2024-04-12 16:30:00+00:00,175.35000610351562,175.66000366210938,174.8000030517578,175.59500122070312,8466020,175.26233110046388,175.43768110656737
2024-04-12 17:30:00+00:00,175.97000122070312,176.0,175.23500061035156,175.33999633789062,6848567,175.8820162200928,176.05798622131346
2024-04-12 18:30:00+00:00,176.0175018310547,176.25999450683594,175.6300048828125,175.97000122070312,8125126,175.92949308013917,176.1055105819702
2024-04-12 19:30:00+00:00,176.56500244140625,176.74000549316406,175.9550018310547,176.01499938964844,10614487,176.47671994018555,176.65328494262695
2024-04-15 13:30:00+00:00,174.8800048828125,175.9799041748047,173.85000610351562,175.3800048828125,16099072,174.79256488037112,174.96744488525388
2024-04-15 14:30:00+00:00,175.41000366210938,176.6300048828125,174.55999755859375,174.8800048828125,9497153,175.32229866027834,175.49770866394041
2024-04-15 15:30:00+00:00,175.10000610351562,176.14999389648438,174.9600067138672,175.39999389648438,5334563,175.01245610046388,175.18755610656737
2024-04-15 16:30:00+00:00,174.52000427246094,175.57000732421875,174.51010131835938,175.09500122070312,6093345,174.43274427032472,174.60726427459716
2024-04-15 17:30:00+00:00,173.1300048828125,174.61000061035156,172.5,174.50999450683594,9423818,173.0434398803711,173.2165698852539
2024-04-15 18:30:00+00:00,172.92999267578125,173.75999450683594,172.8000030517578,173.1199951171875,6849808,172.84352767944335,173.01645767211915
2024-04-15 19:30:00+00:00,172.68499755859375,173.61000061035156,172.66000366210938,172.92999267578125,6819556,172.59865505981446,172.77134005737304
2024-04-16 13:30:00+00:00,171.22000122070312,173.7550048828125,171.1820068359375,171.7100067138672,14947039,171.1343912200928,171.30561122131346
2024-04-16 14:30:00+00:00,169.44500732421875,171.4499969482422,169.02000427246094,171.1999969482422,13407042,169.36028482055664,169.52972982788086
2024-04-16 15:30:00+00:00,169.4149932861328,169.85000610351562,168.27000427246094,169.4499969482422,11289116,169.33028578948975,169.49970078277588
2024-04-16 16:30:00+00:00,169.38999938964844,169.72999572753906,168.92999267578125,169.41000366210938,5079739,169.30530438995362,169.47469438934326
2024-04-16 17:30:00+00:00,168.9250030517578,170.39999389648438,168.39999389648438,169.39999389648438,8396515,168.84054055023194,169.0094655532837
2024-04-16 18:30:00+00:00,169.9949951171875,170.0800018310547,168.8800048828125,168.9250030517578,5187348,169.9099976196289,170.0799926147461
2024-04-16 19:30:00+00:00,169.33790588378906,170.01499938964844,169.27999877929688,169.99000549316406,5938491,169.25323693084718,169.42257483673094
2024-04-17 13:30:00+00:00,170.4550018310547,170.63999938964844,169.3101043701172,169.5800018310547,10358959,170.36977433013917,170.5402293319702
2024-04-17 14:30:00+00:00,169.2100067138672,170.47500610351562,169.2100067138672,170.4499969482422,7818704,169.12540171051026,169.29461171722411
2024-04-17 15:30:00+00:00,168.6999969482422,169.36000061035156,168.60000610351562,169.22000122070312,5853359,168.61564694976806,168.7843469467163
2024-04-17 16:30:00+00:00,168.82000732421875,168.97000122070312,168.07000732421875,168.6999969482422,4690283,168.73559732055665,168.90441732788085
2024-04-17 17:30:00+00:00,168.61000061035156,169.0,168.50999450683594,168.8300018310547,4907946,168.5256956100464,168.69430561065673
2024-04-17 18:30:00+00:00,168.08999633789062,169.17999267578125,168.02000427246094,168.6199951171875,4554925,168.0059513397217,168.17404133605956
2024-04-17 19:30:00+00:00,168.0,168.5449981689453,168.0,168.08999633789062,5025607,167.916,168.084
2024-04-18 13:30:00+00:00,168.03990173339844,168.63999938964844,167.3300018310547,168.0,9532841,167.95588178253175,168.12392168426513
2024-04-18 14:30:00+00:00,167.99000549316406,168.27999877929688,167.86000061035156,168.0399932861328,4639772,167.9060104904175,168.07400049591064
2024-04-18 15:30:00+00:00,167.56500244140625,168.01499938964844,167.39999389648438,168.0,3556423,167.48121994018555,167.64878494262695
2024-04-18 16:30:00+00:00,166.9799041748047,167.6999969482422,166.6300048828125,167.56500244140625,5691557,166.89641422271728,167.0633941268921
2024-04-18 17:30:00+00:00,166.85989379882812,167.11000061035156,166.5500030517578,166.99000549316406,4043124,166.77646385192872,166.94332374572753
2024-04-18 18:30:00+00:00,167.10000610351562,167.25,166.63999938964844,166.8800048828125,3707430,167.01645610046387,167.18355610656738
2024-04-18 19:30:00+00:00,167.0399932861328,167.37429809570312,166.77499389648438,167.10000610351562,4286307,166.95647328948976,167.12351328277586
2024-04-19 13:30:00+00:00,165.27000427246094,166.39999389648438,164.82000732421875,166.1199951171875,16054092,165.18736927032472,165.35263927459715
2024-04-19 14:30:00+00:00,164.98500061035156,165.66000366210938,164.875,165.25999450683594,6502988,164.9025081100464,165.06749311065673
2024-04-19 15:30:00+00:00,164.36239624023438,165.16000366210938,164.0800018310547,164.97999572753906,6573825,164.28021504211426,164.4445774383545
2024-04-19 16:30:00+00:00,164.9199981689453,165.3000030517578,164.17999267578125,164.3699951171875,6201635,164.83753816986084,165.0024581680298
2024-04-19 17:30:00+00:00,165.0399932861328,165.6699981689453,164.89999389648438,164.89999389648438,5158159,164.95747328948977,165.12251328277586
2024-04-19 18:30:00+00:00,165.1649932861328,165.24000549316406,164.52000427246094,165.02000427246094,6320854,165.08241078948976,165.24757578277587
2024-04-19 19:30:00+00:00,164.92999267578125,165.1999969482422,164.7949981689453,165.16000366210938,7970297,164.84752767944337,165.01245767211913
2024-04-22 13:30:00+00:00,165.3699951171875,166.22999572753906,165.22999572753906,165.75,9753629,165.28731011962893,165.45268011474607
2024-04-22 14:30:00+00:00,165.39500427246094,165.5399932861328,164.77000427246094,165.3699951171875,4939703,165.3123067703247,165.47770177459716
2024-04-22 15:30:00+00:00,165.6199951171875,165.8699951171875,165.3748016357422,165.39999389648438,4178724,165.5371851196289,165.7028051147461
2024-04-22 16:30:00+00:00,166.27499389648438,166.28500366210938,165.43499755859375,165.61419677734375,3510757,166.19185639953614,166.35813139343261
2024-04-22 17:30:00+00:00,166.85499572753906,167.25999450683594,166.27000427246094,166.27000427246094,5021219,166.7715682296753,166.93842322540283
2024-04-22 18:30:00+00:00,166.66000366210938,167.0500030517578,166.2550048828125,166.86000061035156,6192002,166.57667366027832,166.74333366394043
2024-04-22 19:30:00+00:00,165.83999633789062,166.73989868164062,165.63999938964844,166.66000366210938,5290621,165.7570763397217,165.92291633605956
2024-04-23 13:30:00+00:00,165.82000732421875,166.7100067138672,164.92999267578125,165.25999450683594,10992740,165.73709732055664,165.90291732788086
2024-04-23 14:30:00+00:00,166.625,166.97999572753906,165.82000732421875,165.82000732421875,6119113,166.54168750000002,166.70831249999998
2024-04-23 15:30:00+00:00,166.27000427246094,166.6999969482422,166.05740356445312,166.6199951171875,3828132,166.1868692703247,166.35313927459717
2024-04-23 16:30:00+00:00,166.39199829101562,166.63999938964844,166.1717071533203,166.27000427246094,4067219,166.30880229187014,166.4751942901611
2024-04-23 17:30:00+00:00,166.83999633789062,166.86000061035156,166.3249969482422,166.39999389648438,2849527,166.75657633972168,166.92341633605957
2024-04-23 18:30:00+00:00,166.85000610351562,166.86990356445312,166.5,166.83999633789062,3658150,166.76658110046387,166.93343110656738
2024-04-23 19:30:00+00:00,166.91000366210938,167.0500030517578,166.7550048828125,166.83999633789062,5719471,166.82654866027832,166.99345866394043
2024-04-24 13:30:00+00:00,167.9949951171875,168.3000030517578,166.2100067138672,166.39999389648438,9855592,167.91099761962892,168.07899261474608
2024-04-24 14:30:00+00:00,167.9199981689453,168.27999877929688,167.52000427246094,167.9949951171875,5213388,167.83603816986084,168.00395816802978
2024-04-24 15:30:00+00:00,168.72500610351562,169.27499389648438,167.91000366210938,167.9250030517578,6588577,168.64064360046387,168.80936860656738
2024-04-24 16:30:00+00:00,168.46170043945312,168.85000610351562,168.11000061035156,168.72500610351562,3760303,168.3774695892334,168.54593128967284
2024-04-24 17:30:00+00:00,168.75,169.2899932861328,168.4600067138672,168.47000122070312,3891894,168.665625,168.834375
2024-04-24 18:30:00+00:00,169.05499267578125,169.08990478515625,168.27999877929688,168.75,3796420,168.97046517944338,169.13952017211912
2024-04-24 19:30:00+00:00,168.9499969482422,169.3000030517578,168.6699981689453,169.05409240722656,5580723,168.86552194976807,169.0344719467163
2024-04-25 13:30:00+00:00,168.91749572753906,170.61000061035156,168.47000122070312,169.60000610351562,13123892,168.8330369796753,169.0019544754028
2024-04-25 14:30:00+00:00,168.5677947998047,169.08560180664062,168.4499969482422,168.89999389648438,4953755,168.4835109024048,168.6520786972046
2024-04-25 15:30:00+00:00,169.19000244140625,169.1999969482422,168.15109252929688,168.56500244140625,4246795,169.10540744018556,169.27459744262694
2024-04-25 16:30:00+00:00,169.05999755859375,169.53829956054688,168.9199981689453,169.18760681152344,3597812,168.97546755981446,169.14452755737304
2024-04-25 17:30:00+00:00,169.1300048828125,169.74989318847656,168.86000061035156,169.05499267578125,4047077,169.0454398803711,169.2145698852539
2024-04-25 18:30:00+00:00,169.93499755859375,170.03500366210938,168.96009826660156,169.11000061035156,5505667,169.85003005981446,170.01996505737304
2024-04-25 19:30:00+00:00,169.89999389648438,170.00999450683594,169.41000366210938,169.92999267578125,6221758,169.81504389953614,169.98494389343261
2024-04-26 13:30:00+00:00,170.66000366210938,171.05999755859375,169.5399932861328,169.8699951171875,9247096,170.57467366027834,170.74533366394041
2024-04-26 14:30:00+00:00,170.69000244140625,171.33999633789062,170.41000366210938,170.66000366210938,5410597,170.60465744018555,170.77534744262695
2024-04-26 15:30:00+00:00,170.2449951171875,170.9199981689453,170.2100067138672,170.68499755859375,3910867,170.1598726196289,170.3301176147461
2024-04-26 16:30:00+00:00,169.875,170.25999450683594,169.76010131835938,170.25,4152260,169.7900625,169.9599375
2024-04-26 17:30:00+00:00,169.6999969482422,169.88999938964844,169.3699951171875,169.8800048828125,4417993,169.61514694976808,169.7848469467163
2024-04-26 18:30:00+00:00,169.99000549316406,170.11000061035156,169.52000427246094,169.6999969482422,4106101,169.90501049041748,170.07500049591064
2024-04-26 19:30:00+00:00,169.2899932861328,170.08999633789062,169.19000244140625,169.97999572753906,6146863,169.20534828948976,169.37463828277586
2024-04-29 13:30:00+00:00,174.75999450683594,176.02999877929688,173.1300048828125,173.38999938964844,22509930,174.67261450958253,174.84737450408934
2024-04-29 14:30:00+00:00,174.50999450683594,175.1300048828125,173.97999572753906,174.75,7830323,174.42273950958253,174.59724950408935
2024-04-29 15:30:00+00:00,174.3249969482422,174.82000732421875,174.00999450683594,174.5198974609375,5706873,174.2378344497681,174.4121594467163
2024-04-29 16:30:00+00:00,174.8699951171875,174.8887939453125,174.22000122070312,174.32769775390625,4546336,174.78256011962893,174.95743011474607
2024-04-29 17:30:00+00:00,174.2657928466797,175.10499572753906,174.08999633789062,174.8699951171875,4501161,174.17865995025636,174.35292574310301
2024-04-29 18:30:00+00:00,173.8249969482422,174.66000366210938,173.35150146484375,174.26010131835938,5832343,173.73808444976808,173.9119094467163
2024-04-29 19:30:00+00:00,173.49000549316406,173.97889709472656,173.1199951171875,173.8249969482422,5978948,173.4032604904175,173.57675049591063
2024-04-30 13:30:00+00:00,174.42999267578125,174.99000549316406,172.64999389648438,173.20199584960938,9649989,174.34277767944337,174.51720767211913
2024-04-30 14:30:00+00:00,173.86500549316406,174.94500732421875,173.72459411621094,174.4250030517578,6074161,173.77807299041748,173.95193799591064
2024-04-30 15:30:00+00:00,173.8365936279297,174.1999053955078,173.60499572753906,173.86990356445312,3446845,173.74967533111572,173.92351192474365
2024-04-30 16:30:00+00:00,173.27529907226562,173.92999267578125,173.22000122070312,173.83999633789062,4148810,173.1886614227295,173.36193672180175
2024-04-30 17:30:00+00:00,173.17999267578125,173.87989807128906,173.10000610351562,173.30499267578125,3964263,173.09340267944336,173.26658267211914
2024-04-30 18:30:00+00:00,172.72999572753906,173.34500122070312,172.55999755859375,173.1999969482422,4786101,172.6436307296753,172.81636072540283
2024-04-30 19:30:00+00:00,170.08999633789062,172.94000244140625,170.02000427246094,172.74000549316406,11784580,170.00495133972169,170.17504133605956
2024-05-01 13:30:00+00:00,170.81500244140625,171.07000732421875,169.11000061035156,170.0,8294097,170.72959494018556,170.90040994262694
2024-05-01 14:30:00+00:00,171.1699981689453,171.36000061035156,170.64500427246094,170.78500366210938,4272367,171.08441316986085,171.25558316802977
2024-05-01 15:30:00+00:00,171.38999938964844,171.72000122070312,171.10000610351562,171.1699981689453,4126555,171.30430438995361,171.47569438934326
2024-05-01 16:30:00+00:00,171.1199951171875,171.4499969482422,170.7550048828125,171.3800048828125,2863605,171.0344351196289,171.2055551147461
2024-05-01 17:30:00+00:00,171.42300415039062,171.50999450683594,170.61000061035156,171.125,4066520,171.33729264831544,171.5087156524658
2024-05-01 18:30:00+00:00,172.3699951171875,172.69000244140625,170.89500427246094,171.4199981689453,8561606,172.28381011962892,172.45618011474608
2024-05-01 19:30:00+00:00,169.2899932861328,172.38499450683594,169.25,172.38499450683594,9451344,169.20534828948976,169.37463828277586
2024-05-02 13:30:00+00:00,171.58999633789062,172.66000366210938,170.88999938964844,172.4199981689453,16705177,171.5042013397217,171.67579133605955
2024-05-02 14:30:00+00:00,171.60000610351562,172.0800018310547,171.4199981689453,171.5941925048828,6210532,171.51420610046387,171.68580610656738
2024-05-02 15:30:00+00:00,172.3498992919922,172.5050048828125,171.46249389648438,171.59719848632812,6639465,172.2637243423462,172.43607424163818
2024-05-02 16:30:00+00:00,172.6988983154297,172.77999877929688,171.94000244140625,172.34500122070312,5497209,172.612548866272,172.78524776458738
2024-05-02 17:30:00+00:00,172.89999389648438,172.94000244140625,172.41000366210938,172.6999969482422,6288261,172.81354389953614,172.9864438934326
2024-05-02 18:30:00+00:00,173.14999389648438,173.22000122070312,172.5500030517578,172.89999389648438,8749459,173.06341889953615,173.2365688934326
2024-05-02 19:30:00+00:00,173.08999633789062,173.4149932861328,172.5399932861328,173.14500427246094,9688076,173.0034513397217,173.17654133605956
2024-05-03 13:30:00+00:00,184.17999267578125,187.0,182.66000366210938,186.6699981689453,55819788,184.08790267944337,184.27208267211913
2024-05-03 14:30:00+00:00,184.64999389648438,184.99000549316406,183.5399932861328,184.19900512695312,17983283,184.55766889953614,184.7423188934326
2024-05-03 15:30:00+00:00,184.36000061035156,184.94000244140625,184.1300048828125,184.66000366210938,10376113,184.26782061004639,184.45218061065674
2024-05-03 16:30:00+00:00,185.360107421875,185.4949951171875,184.3000030517578,184.35989379882812,12652093,185.26742736816408,185.45278747558592
2024-05-03 17:30:00+00:00,185.75,185.86000061035156,184.80999755859375,185.36000061035156,12223485,185.657125,185.842875
2024-05-03 18:30:00+00:00,184.9949951171875,185.99000549316406,184.25999450683594,185.7550048828125,16502580,184.90249761962892,185.08749261474608
2024-05-03 19:30:00+00:00,183.38999938964844,185.00999450683594,183.0500030517578,185.0,14886978,183.2983043899536,183.48169438934326
2024-05-06 13:30:00+00:00,182.6199951171875,184.1699981689453,181.6300048828125,182.35400390625,21498066,182.5286851196289,182.7113051147461
2024-05-06 14:30:00+00:00,181.99710083007812,183.3800048828125,181.72999572753906,182.88999938964844,8234392,181.9061022796631,182.08809938049316
2024-05-06 15:30:00+00:00,181.60000610351562,182.39999389648438,181.5,182.0050048828125,7543780,181.50920610046387,181.69080610656738
2024-05-06 16:30:00+00:00,180.58999633789062,181.82989501953125,180.58120727539062,181.60000610351562,7567313,180.4997013397217,180.68029133605955
2024-05-06 17:30:00+00:00,180.80499267578125,181.33999633789062,180.4199981689453,180.58999633789062,7890598,180.71459017944338,180.89539517211912
2024-05-06 18:30:00+00:00,181.48060607910156,181.6199951171875,180.6999969482422,180.80999755859375,6903326,181.389865776062,181.57134638214112
2024-05-06 19:30:00+00:00,181.6999969482422,182.02000427246094,181.24000549316406,181.49000549316406,8524836,181.60914694976807,181.7908469467163
2024-05-07 13:30:00+00:00,182.83990478515625,184.89999389648438,182.7100067138672,183.4499969482422,23887519,182.7484848327637,182.9313247375488
2024-05-07 14:30:00+00:00,182.17999267578125,183.11000061035156,182.16000366210938,182.8249969482422,10527042,182.08890267944338,182.27108267211912
2024-05-07 15:30:00+00:00,181.52000427246094,182.356201171875,181.41000366210938,182.16000366210938,7432182,181.42924427032472,181.61076427459716
2024-05-07 16:30:00+00:00,182.55999755859375,182.72000122070312,181.32000732421875,181.52000427246094,6083145,182.46871755981445,182.65127755737305
2024-05-07 17:30:00+00:00,182.37600708007812,182.9199981689453,182.08999633789062,182.55999755859375,5530053,182.2848190765381,182.46719508361815
2024-05-07 18:30:00+00:00,182.63499450683594,182.77999877929688,182.1699981689453,182.3699951171875,4785926,182.54367700958252,182.72631200408935
2024-05-07 19:30:00+00:00,182.3699951171875,182.67999267578125,182.22000122070312,182.6300048828125,5031993,182.27881011962893,182.46118011474607
2024-05-08 13:30:00+00:00,181.91000366210938,182.9600067138672,181.4600067138672,182.7100067138672,10261929,181.81904866027833,182.00095866394042
2024-05-08 14:30:00+00:00,182.28500366210938,182.3800048828125,181.7550048828125,181.88999938964844,4657669,182.19386116027832,182.37614616394043
2024-05-08 15:30:00+00:00,182.33999633789062,182.61000061035156,181.8509979248047,182.28500366210938,4579068,182.2488263397217,182.43116633605956
2024-05-08 16:30:00+00:00,182.3000030517578,182.49000549316406,182.02999877929688,182.33999633789062,3047249,182.20885305023194,182.3911530532837
2024-05-08 17:30:00+00:00,182.68499755859375,182.72000122070312,182.2949981689453,182.30499267578125,3954343,182.59365505981447,182.77634005737303
2024-05-08 18:30:00+00:00,182.89010620117188,182.99000549316406,182.61000061035156,182.69000244140625,4937356,182.7986611480713,182.98155125427246
2024-05-08 19:30:00+00:00,182.74000549316406,183.0500030517578,182.68499755859375,182.89500427246094,5220918,182.6486354904175,182.83137549591063
2024-05-09 13:30:00+00:00,183.4199981689453,183.82989501953125,182.1199951171875,182.55999755859375,9634755,183.32828816986085,183.51170816802977
2024-05-09 14:30:00+00:00,183.63999938964844,183.86000061035156,183.11000061035156,183.4250030517578,5753829,183.54817938995362,183.73181938934326
2024-05-09 15:30:00+00:00,183.60499572753906,183.83999633789062,183.43499755859375,183.64999389648438,4233577,183.5131932296753,183.69679822540283
2024-05-09 16:30:00+00:00,184.3800048828125,184.5,183.53990173339844,183.60499572753906,6031102,184.28781488037112,184.47219488525388
2024-05-09 17:30:00+00:00,184.25,184.64999389648438,184.05999755859375,184.38999938964844,4829910,184.15787500000002,184.34212499999998
2024-05-09 18:30:00+00:00,184.31500244140625,184.61500549316406,184.22000122070312,184.24000549316406,4012982,184.22284494018555,184.40715994262695
2024-05-09 19:30:00+00:00,184.64999389648438,184.64999389648438,184.3000030517578,184.30999755859375,5820164,184.55766889953614,184.7423188934326
2024-05-10 13:30:00+00:00,183.2050018310547,185.08999633789062,183.14999389648438,184.9199981689453,12508339,183.11339933013917,183.2966043319702
2024-05-10 14:30:00+00:00,182.69000244140625,183.3997039794922,182.25999450683594,183.2100067138672,7423228,182.59865744018555,182.78134744262695
